trade_date,cash,positions_value,equity
20220926,193.48723007552326,990904.8802459097,991098.3674759852
20220927,193.48723007552326,991282.798104234,991476.2853343096
20220928,193.48723007552326,992813.137687423,993006.6249174986
20220929,193.48723007552326,985003.6682110433,985197.1554411189
20220930,193.48723007552326,990526.8659763506,990720.3532064261
20221010,134.0707420544602,989582.7439790248,989716.8147210793
20221011,134.0707420544602,990900.0586665194,991034.1294085738
20221012,134.0707420544602,995808.9691642588,995943.0399063133
20221013,134.0707420544602,991553.2587438517,991687.3294859062
20221014,134.0707420544602,995044.4500678359,995178.5208098904
20221017,134.0707420544602,994109.4630139859,994243.5337560404
20221018,134.0707420544602,992218.3198159317,992352.3905579862
20221019,134.0707420544602,988748.7876710874,988882.8584131419
20221020,134.0707420544602,989897.8988462243,990031.9695882788
20221021,134.0707420544602,988737.2151304117,988871.2858724662
20221024,134.0707420544602,974973.0078207746,975107.0785628291
20221025,134.0707420544602,969555.1595305371,969689.2302725916
20221026,134.0707420544602,966531.1582004735,966665.228942528
20221027,134.0707420544602,964936.938673627,965071.0094156815
20221028,134.0707420544602,959364.7414600911,959498.8122021456
20221031,134.0707420544602,953583.420829986,953717.4915720405
20221101,107.04555653623538,960146.9396094477,960253.9851659839
20221102,107.04555653623538,960412.6104734326,960519.6560299688
20221103,107.04555653623538,958214.9177371621,958321.9632936984
20221104,107.04555653623538,968986.8522364701,969093.8977930064
20221107,107.04555653623538,968526.0363427928,968633.0818993291
20221108,107.04555653623538,970160.6962369868,970267.7417935231
20221109,107.04555653623538,969242.5976706264,969349.6432271625
20221110,107.04555653623538,970316.0639996058,970423.109556142
20221111,107.04555653623538,981668.9578201087,981776.003376645
20221114,107.04555653623538,987095.1356962835,987202.1812528197
20221115,107.04555653623538,989493.7367677119,989600.7823242482
20221116,107.04555653623538,986259.8791299516,986366.9246864878
20221117,107.04555653623538,984746.2373217567,984853.282878293
20221118,107.04555653623538,979287.3109500644,979394.3565066007
20221121,107.04555653623538,978647.1994134249,978754.2449699612
20221122,107.04555653623538,992709.4298305947,992816.4753871309
20221123,107.04555653623538,1001640.4236026946,1001747.4691592308
20221124,107.04555653623538,998438.1040869581,998545.1496434943
20221125,107.04555653623538,1014362.3064534066,1014469.3520099428
20221128,107.04555653623538,1006494.9386841339,1006601.9842406702
20221129,107.04555653623538,1024984.6364955611,1025091.6820520973
20221130,107.04555653623538,1022249.0491710504,1022356.0947275867
20221201,134.6394343972961,1017074.5665994155,1017209.2060338128
20221202,134.6394343972961,1015646.4201187531,1015781.0595531504
20221205,134.6394343972961,1029408.1568466085,1029542.7962810058
20221206,134.6394343972961,1030794.599790046,1030929.2392244433
20221207,134.6394343972961,1027479.8923212056,1027614.5317556029
20221208,134.6394343972961,1035018.4106987822,1035153.0501331795
20221209,134.6394343972961,1030795.6051736539,1030930.2446080513
20221212,134.6394343972961,1021374.3978378623,1021509.0372722596
20221213,134.6394343972961,1028656.7158715185,1028791.3553059158
20221214,134.6394343972961,1028192.6459098946,1028327.285344292
20221215,134.6394343972961,1021323.1668165661,1021457.8062509635
20221216,134.6394343972961,1032027.4018031097,1032162.041237507
20221219,134.6394343972961,1018418.4316416986,1018553.0710760959
20221220,134.6394343972961,1010127.4669054237,1010262.106339821
20221221,134.6394343972961,1009951.9033129904,1010086.5427473878
20221222,134.6394343972961,1012699.1255275212,1012833.7649619186
20221223,134.6394343972961,1010328.5641980852,1010463.2036324826
20221226,134.6394343972961,1005828.641050585,1005963.2804849823
20221227,134.6394343972961,1017389.7430721202,1017524.3825065176
20221228,134.6394343972961,1021045.0633429389,1021179.7027773362
20221229,134.6394343972961,1016679.0002506471,1016813.6396850444
20221230,134.6394343972961,1022843.3398430962,1022977.9792774935
20230103,256.1836268670513,1021049.6926842445,1021305.8763111115
20230104,256.1836268670513,1033130.6262271915,1033386.8098540585
20230105,256.1836268670513,1030980.2156707419,1031236.3992976089
20230106,256.1836268670513,1029393.8616042685,1029650.0452311356
20230109,256.1836268670513,1027151.8806434387,1027408.0642703057
20230110,256.1836268670513,1021777.1166273924,1022033.3002542594
20230111,256.1836268670513,1025204.0225833368,1025460.2062102038
20230112,256.1836268670513,1024958.4156791508,1025214.5993060179
20230113,256.1836268670513,1033839.2537607723,1034095.4373876393
20230116,256.1836268670513,1029718.3880567831,1029974.5716836501
20230117,256.1836268670513,1029699.5916472162,1029955.7752740833
20230118,256.1836268670513,1031821.7510359649,1032077.934662832
